Team;Year;Category;Picture Front;Picture Back (if different);Difference to previous;Kevin;Special Edition ?;URL Front;URL Back
Direct Energie;2018;UCI Europa Tour Continental Profesional;;;No ultimum;x;;http://www.zonadeavituallamiento.es/images/Direct-Energie18.jpg;
Efapel;2018;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Efapel18(1).jpg;
Elkov-Author;2018;UCI Europa Tour Continental;;;Dark blue;x;;http://www.zonadeavituallamiento.es/images/Elkov18.jpg;
Team Euskadi;2018;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Euskadi18.jpg;
Team Fortuneo-Samsic;2018;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Fortuneo-Samsic18.jpg;
Zappi's Racing Team;2018;UCI Europa Tour Continental;;;Smaller logo;-;;http://www.zonadeavituallamiento.es/images/Holdsworth18(1).jpg;
Team Katusha Alpecin;2018;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha18(1).jpg;
Team Katusha Alpecin;2018;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha18(2).jpg;
Liberty Seguros-Carglass;2018;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Liberty18.jpg;
Team Lotto NL-Jumbo;2018;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Lotto-Jumbo18.jpg;
Marlux-Bingoal;2018;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Marlux18.jpg;
Medellín;2018;UCI América Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Medellin17(1).jpg;
Miranda-Mortágua;2018;UCI Europa Tour Continental;;;Small logos bottom;-;;http://www.zonadeavituallamiento.es/images/Miranda18.jpg;
Mitchelton-Scott;2018;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Mitchelton-Scott18.jpg;
Movistar Team;2018;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Movistar18.jpg;
Euskadi Basque Country-Murias;2018;UCI Europa Tour Continental Profesional;;;x;x;Vuelta;http://www.zonadeavituallamiento.es/images/Murias(2)18(a).jpg;http://www.zonadeavituallamiento.es/images/Murias(2)18(b).jpg
Euskadi Basque Country-Murias;2018;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Murias18(1).jpg;
Corbatas Pindal;2018;Junior;;;x;-;;http://www.zonadeavituallamiento.es/images/Pindal18.jpg;
Polartec Kometa;2018;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Polartec-Kometa18.jpg;
Manzana Postobón Team;2018;UCI América Tour Continental Profesional;;;Continental Pro under Team;x;;http://www.zonadeavituallamiento.es/images/Postobon18(1).jpg;
Manzana Postobón Team;2018;UCI América Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Postobon18(2).jpg;
Quick-Step Floors;2018;UCI WorldTour;;;6d left and right;x;;http://www.zonadeavituallamiento.es/images/Quick-Step18.jpg;
Rally Cycling;2018;UCI América Tour Continental Profesional;;;x;-;;http://www.zonadeavituallamiento.es/images/Rally(2)18(a).jpg;http://www.zonadeavituallamiento.es/images/Rally(2)18(b).jpg
Rally Cycling;2018;UCI América Tour Continental Profesional;;;x;-;;http://www.zonadeavituallamiento.es/images/Rally(3)18(a).jpg;http://www.zonadeavituallamiento.es/images/Rally(3)18(b).jpg
Team Sky;2018;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Sky18(1).jpg;
Team Sky;2018;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Sky18(2).jpg;
Team Sunweb;2018;UCI WorldTour;;;Liv and Giant bottom;x;;http://www.zonadeavituallamiento.es/images/Sunweb18.jpg;
T.Palm-Pôle Continental Wallon;2018;UCI Europa Tour Continental;;;;-;;http://www.zonadeavituallamiento.es/images/T-Palm18(a).jpg;http://www.zonadeavituallamiento.es/images/T-Palm18(b).jpg
Trek-Segafredo;2018;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Trek-Segafredo18.jpg;
UAE Team Emirates;2018;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/UAE1718.jpg;
Nippo-Vini Fantini-Europa Ovini;2018;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/ViniFantini18.jpg;
Team Virtu Cycling;2018;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Virtu18(a).jpg;http://www.zonadeavituallamiento.es/images/Virtu18(b).jpg
Vital Concept Cycling Club;2018;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Vital-Concept18.jpg;
Vito - Feirense - BlackJack;2018;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Vito18.jpg;
Team Vorarlberg-Santic;2018, 2019;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Vorarlberg-Santic18.jpg;
W52/FC Porto;2018;UCI Europa Tour Continental;;;Small sponsors in yellow;-;;http://www.zonadeavituallamiento.es/images/W52-Porto18.jpg;
Wilier Triestina-Selle Italia;2018;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Wilier-SelleItalia18.jpg;
Coldeportes Zenú Sello Rojo;2018;UCI América Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Zenu18(a).jpg;http://www.zonadeavituallamiento.es/images/Zenu18(b).jpg
Aiarabike;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-aiarabike.jpg;
Ale Cipollini;2018;UCI Equipo Femenino;;;Bardiani bottom middle;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-ale-cipollini.jpg;
Amore & Vita - Prodir;2018;;;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-amore-vita-prodir.jpg;
BIKE CLUBE PORTUGAL;2018;;;;;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-bike-clube-portugal-liberty-carglass.jpg;
Boels dolmans;2018;;;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-boels-dolmans.jpg;
Canyon SRAM;2018;Women;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-canyon-sram.jpg;
Team Colpack;2018, 2019;;;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-colpack.jpg;
EUSKADI MURIAS DURANGO WOMEN;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-euskadi-murias-durango-women.jpg;
Ginestar ulb;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-ginestar-ulb.jpg;
Zappi's Racing Team;2018;;;;Campagnolo;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-holdsworth-campagnolo-carnac-panaracer.jpg;
Team Joker Icopal;2018;UCI Europa Tour Continental;;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-joker-fuel.jpg;
Liberty Seguros-Carglass;2018;UCI Europa Tour Continental;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-liberty-seguros-carglass.jpg;
Miranda Mortagua;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-miranda-mortagua-blackjack.jpg;
Mitchelton-BikeExchange;2018;;;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-mitchelton-bike-continental.jpg;
Ecuador;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-Movistar-Ecuador.jpg;
Mstina Focus;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-mstina-focus.jpg;
ONE Pro Cycling;2018;UCI Europa Tour Continental Profesional;;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-one-pro-aston-martin.jpg;
Parkhotel Valkenburg Continental Team;2018, 2019;;;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-parkhotel-valkenbourg-destil.jpg;
PC Plowman Cramen;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-pc-plowman-craven.jpg;
POLE T PALM LOTTO;2018;;;;;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-pole-t-palm-lotto.jpg;
Rabobank Development Team;2018;UCI Europa Tour Continental;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-powerbar-rabobank-continental.jpg;
Sicasal Constantinos;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-sicasal-constantinos.jpg;
TSC SAPURA;2018;;;;;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-tsc-sapura.jpg;
Voster;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-voster.jpg;
Vuelta a San Juan;2018;Race;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-vuelta-a-san-juan.jpg;
LA Aluminios;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-w-aluminios-la.jpg;
Veranda's Willems-Crelan;2018;;;;No Charles;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-willems-crelan-verandas.jpg;
Coldeportes Zenú Sello Rojo;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-zenu-sello-rojo-coldeportes-blanco.jpg;
Coldeportes Zenú Sello Rojo;2018;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2018-zenu-sello-rojo-coldeportes-rojo.jpg;
Team Sky;2018;UCI WorldTour;;;x;x;Tour;https://lakarra.net/wp-content/uploads/2020/12/musette-2018-sky-ocean-rescue-tour-france-tdf.jpeg;
Team Wiggins;2018;UCI Europa Tour Continental;;;x;x;;https://lakarra.net/wp-content/uploads/2020/12/musette-2018-wiggins-le-col.jpeg;
Hurom;2018;;;;x;-;;hurom_18;
Team Katusha Alpecin;2018;UCI WorldTour;;;x;x;;katusha_18;
Mstina Focus;2018;;;;x;x;;mstina_18;
Plowman craven;2018;;;;x;-;;plowman_18;
Portugal;2018;Nation;;;x;x;;portugal_18;
Riwal Platform Cycling Team;2018;;;;x;-;;riwal_18;
Sojasun;2018;;;;White frame;-;;sojasun_18;
Swiss cycling academy;2018;Nation;;;x;-;;swiss_academy_18;
Tufo Pardus;2018;;;;;-;;tufo_18;
UCI Centre mondial du cyclisme;2018;;;;x;-;;uci_18;
UHC;2018;;;;;-;;uhc_18;
Zappi's Racing Team;2018;;;;Bigger logo;x;;zappi_18;
AV Villas;2019;;;;x;-;;avvillas_19;
Bai Sicasal;2019;;;;x;-;;bai_19;
Bardiani CSF;2019;;;;x;-;;bardiani_19;
Beltrami TSA;2019;;;;x;-;;beltrami_19;
Bepink;2019;;;;x;-;;bepink_19;
Bigla;2019;;;;x;-;;bigla_19;
Cadel Evans Great Ocean Race;2019;Race;;;x;-;;cadel_evans_19;
CCC Team;2019;UCI WorldTour;;;Smaller logo;-;;ccc_19;
Doltcini;2019;;;;x;-;;doltcini_19;
EF Education First;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/EF(2)19(a).jpg;http://www.zonadeavituallamiento.es/images/EF(2)19(b).jpg
EF Education First;2019;UCI WorldTour;;;Only Rapha - top left;x;;http://www.zonadeavituallamiento.es/images/EF19(a).jpg;http://www.zonadeavituallamiento.es/images/EF19(b).jpg
Elkov Kasper;2019;UCI Europa Tour Continental;;;Light blue;-;;elkov_19;
Giotti Vitoria;2019;;;;;-;;giotti_19;
Holdsworth Zappi Team;2019;;;;x;-;;holdsworth_19;
Holdsworth Zappi Team;2019;;;;Carnac;x;;holdsworth_19_2;
Holdsworth Zappi Team;2019;;;;Campagnolo;-;;holdsworth_19_2;
Ale Cipollini;2019;UCI Equipo Femenino;;;DMT middle;-;;http://www.zonadeavituallamiento.es/images/Ale-Cipollini19.jpg;
Team Arkea-Samsic;2019;UCI Europa Tour Continental Profesional;;;Blue lines - bottom;x;;http://www.zonadeavituallamiento.es/images/Arkea19.jpg;
Astana Pro Team;2019;UCI WorldTour;;;Big Giordana bottom right;x;;http://www.zonadeavituallamiento.es/images/Astana19.jpg;
Bahrain-Merida;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Bahrain-Merida19(a).jpg;http://www.zonadeavituallamiento.es/images/Bahrain-Merida19(b).jpg
Bora-Hansgrohe;2019;UCI  WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Bora19(a).jpg;http://www.zonadeavituallamiento.es/images/Bora19(b).jpg
Burgos-BH;2019;UCI Europa Tour Continental Profesional;;;White gopasa;x;;http://www.zonadeavituallamiento.es/images/Burgos1819.jpg;
Burgos-BH;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Burgos19(2).jpg;
Burgos-BH;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Burgos19(a).jpg;http://www.zonadeavituallamiento.es/images/Burgos19(b).jpg
Caja Rural-Seguros RGA;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Caja-Rural19(a).jpg;http://www.zonadeavituallamiento.es/images/Caja-Rural19(b).jpg
CCC Team;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/CCC19.jpg;
Cofidis, solutions crédits;2019;UCI Europa Tour Continental Profesional;;;Cofidis red;x;Tour;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-cofidis-red-tour.jpg;
Israel Cycling Academy;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Cycling-Academy19.jpg;
Delko Marseille Provence;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Delko19(2).jpg;
Delko Marseille Provence;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Delko19(a).jpg;http://www.zonadeavituallamiento.es/images/Delko19(b).jpg
Team Dimension Data;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Dimension-Data19(a).jpg;http://www.zonadeavituallamiento.es/images/Dimension-Data19(b).jpg
Direct Energie;2019;UCI Europa Tour Continental Profesional;;;x;-;;http://www.zonadeavituallamiento.es/images/Direct-Energie19.jpg;
Efapel;2019;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Efapel19.jpg;
Gazprom-Rusvelo;2019;UCI Europa Tour Continental Profesional;;;New colnago bottom right;x;;http://www.zonadeavituallamiento.es/images/Gazprom19.jpg;
Guerciotti-Kiwi Atlántico;2019;Africa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Guerciotti19.jpg;
Team Ineos;2019;UCI WorldTour;;;White Ineos;x;;http://www.zonadeavituallamiento.es/images/Ineos19(2).jpg;
Team Ineos;2019;UCI WorldTour;;;x;x;;ineos_19;
Team Ineos;2019;UCI WorldTour;;;x;-;;ineos_19(2);
Joker Fuel of Norway;2019;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Joker19(a).jpg;http://www.zonadeavituallamiento.es/images/Joker19(b).jpg
Team Jumbo-Visma;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Jumbo19.jpg;
Team Katusha Alpecin;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha19.jpg;
Kometa Cycling Team;2019;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Kometa19.jpg;
Lotto Soudal;2019;UCI WorldTour;;;New lotto;x;;http://www.zonadeavituallamiento.es/images/Lotto-Soudal19.jpg;
Matrix Powertag;2019;UCI Asia Tour Continental;;;;-;;http://www.zonadeavituallamiento.es/images/Meitan19.jpg;
Movistar Team;2019;UCI WorldTour;;;Abarca 40 bottom right;x;;http://www.zonadeavituallamiento.es/images/Movistar19.jpg;
Euskadi Basque Country-Murias;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Murias19.jpg;
Manzana Postobón Team;2019;UCI América Tour Continental Profesional;;;x;-;;http://www.zonadeavituallamiento.es/images/Postobon19(2).jpg;
Riwal Readynez Cycling Team;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Riwal19.jpg;
Team Sky;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Sky19(1).jpg;
Team Sky;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Sky19(2).jpg;
Team Sunweb;2019;UCI WorldTour;;;Craft bottom;x;;http://www.zonadeavituallamiento.es/images/Sunweb19.jpg;
Tarteletto-Isorex;2019;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Tarteletto19.jpg;
Total Direct Energie;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Total19.jpg;
Trek-Segafredo;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Trek-Segafredo19.jpg;
Trek-Segafredo;2019;UCI Women's WorldTeam;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-trek-segrafedo-women.jpg;
UAE Team Emirates;2019;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/UAE19.jpg;
Nippo-Vini Fantini-Faizane';2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/ViniFantini19.jpg;
Vital Concept B&B Hotels;2019;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Vital-Concept19.jpg;
W52/FC Porto;2019;UCI Europa Tour Continental;;;Sponsors top;x;;http://www.zonadeavituallamiento.es/images/W52-Porto19.jpg;
IAM Excelsior;2019;UCI Europa Tour Continental;;;;-;;http://www.zonadeavituallamiento.es/images/Winforce19.jpg;
Amore & Vita - Prodir;2019;;;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-amore-vita-prodir.jpg;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-amore-vita-trasera-velo.jpg
Araphoe Hincapie;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-arapahoe.jpg;
Bicicletas Strongman;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-bicicletas-strogman-champion-system.jpg;
BRETAGNE;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-bretagne.jpg;
Swiss cycling academy;2019;Nation;;;No Swiss Premium Nutrition;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-dt-swiss-racing-suiza-winforce.jpg;
France;2019;Nation;;;Darker red?;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-francia-france-overstim.jpg;
Great Britain;2019;Nation;;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-gbr-great-britain.jpg;
Hagens Berman Axeon;2019;;;;Only 5 sponsors at the bottom;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-hagens-berman-neon-axeon.jpg;
Holdsworth Zappi Team;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-holdsworth-campagnolo.jpg;
Japan;2019;Nation;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-japan-cycling.jpg;
Kiwi Guerciotti;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-kiwi-gerciotti.jpg;
LA Aluminios;2019;;;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-la-aluminios.jpg;
LA Aluminios;2019;;;;la.pt bottom right;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-la-aluminios-volta.jpg;
Leopard Pro Cycling;2019, 2020;UCI Europa Tour Continental;;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-leopard.jpg;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-leopard-trasera.jpg
Lokosphinx;2019;;;;;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-ls-lokosphinx.jpg;
Miranda Mortagua;2019;;;;Single logo bottom;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-miranda-mortagua-2.jpg;
UD Oliveirense;2019;;;;x;on the way;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-oliveirense-inoutbuild.jpg;
UD Oliveirense;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-oliveirense-inoutbuild-volta.jpg;
Portugal;2019;Nation;;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-portugal.jpg;
Tour of Qinghai Lake;2019;Race;;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-qinghai-lake.jpg;
Sporting/Tavira;2019;UCI Europa Tour Continental;;;White line on top;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-sporting-tavira.jpg;
Sporting/Tavira;2019;UCI Europa Tour Continental;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-sporting-tavira-doble.jpg;
Team Arcabuco;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-team-arcabuco.jpg;
Valencia esport;2019;;Same as previous year;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-valencia-gsport.jpg;
Van Rysel;2019;;;;;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-van-rysel.jpg;
Team Virtu Cycling;2019;UCI Europa Tour Continental;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-virtu.jpg;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-virtu-waoo-trasera.jpg
Vito - Feirense - Pnb;2019;UCI Europa Tour Continental;;;pnb middle;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-vito-feirense.jpg;
Vito - Feirense - Pnb;2019;UCI Europa Tour Continental;;;x;-;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-vito-feirense-volta.jpg;
Team Wiggins Le Col;2019;UCI Europa Tour Continental;;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-wiggins-lecol.jpg;
Metec Solarwatt;2019;;;;x;x;;https://lakarra.net/wp-content/uploads/2020/04/musette-2019-win2-metec.jpg;
Beltrami TSA;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/12/musette-2019-beltrami-tsa-hoppla.jpeg;
Cm benros;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/12/musette-2019-cm-benros.jpeg;
DNA cycling;2019;;;;x;-;;https://lakarra.net/wp-content/uploads/2020/12/musette-2019-dna.jpeg;
Voster ATS;2019, 2020;;;;ATS ;x;;https://lakarra.net/wp-content/uploads/2020/12/musette-2019-voster-ats-dmtex.jpeg;
